transaction_id,product_id,quantity,date
2544,683,7,2023-01-06 10:01:02.354368
2545,504,3,2024-01-14 02:57:48.922009
2546,494,3,2023-08-25 14:26:20.651438
2547,724,3,2023-01-16 00:59:31.127822
2548,705,2,2023-09-23 05:26:02.977896
2549,780,1,2023-07-18 11:51:47.139961
2550,693,8,2023-01-11 19:33:59.813895
2551,659,7,2022-06-22 20:21:53.521176
2552,522,3,2023-01-14 22:53:10.508152
2553,491,3,2022-10-15 16:49:58.070153
2554,207,4,2022-09-10 13:53:36.995359
2555,401,4,2023-05-26 16:28:27.257310
2556,202,5,2023-08-13 20:15:54.350173
2557,768,1,2022-09-06 22:45:51.940479
2558,79,2,2022-07-08 07:22:06.447191
2559,151,6,2022-01-02 07:56:53.435712
2560,23,6,2023-04-14 11:15:02.288603
2561,58,6,2023-08-30 15:35:48.197915
2562,384,9,2022-02-06 03:56:04.317835
2563,305,5,2022-09-18 16:58:58.909998
2564,605,5,2024-03-11 17:30:54.990355
2565,906,5,2023-01-28 06:20:08.661586
2566,257,3,2023-12-08 13:58:28.072682
2567,554,6,2023-12-23 02:52:56.155577
2568,15,2,2022-04-10 16:35:37.641818
2569,62,4,2022-04-19 08:11:59.276460
2570,7,2,2024-04-17 16:45:02.447302
2571,296,6,2022-02-26 07:56:21.589520
2572,847,10,2023-03-06 10:31:44.043079
2573,729,4,2023-09-05 15:09:52.188419
2574,643,7,2023-01-12 10:55:01.573762
2575,919,6,2023-12-24 16:00:07.854765
2576,988,9,2023-12-18 13:41:48.034244
2577,163,2,2022-09-12 13:41:57.696692
2578,260,4,2023-04-23 11:52:59.665384
2579,479,7,2023-05-23 22:14:26.781347
2580,162,4,2023-12-03 22:39:51.125474
2581,260,8,2024-04-23 21:20:44.507451
2582,565,3,2022-12-01 01:18:32.796912
2583,337,2,2024-02-06 11:03:04.837334
2584,436,3,2022-06-22 06:45:40.356508
2585,114,4,2024-04-18 04:36:28.679254
2586,713,9,2023-08-27 07:23:46.882746
2587,798,8,2023-03-16 11:29:51.180368
2588,733,9,2024-02-25 06:25:37.270064
2589,646,6,2023-09-21 05:36:04.136511
2590,558,4,2023-01-22 19:41:32.719486
2591,981,3,2022-11-21 05:33:38.163054
2592,248,2,2024-04-01 15:20:41.441707
2593,299,7,2023-05-08 09:57:09.055187
2594,990,3,2023-06-20 02:52:11.288395
2595,622,5,2024-01-01 14:08:12.904726
2596,449,6,2024-04-19 23:06:34.364763
2597,153,2,2023-03-16 17:17:15.962463
2598,968,8,2022-04-19 00:44:54.832108
2599,541,3,2023-12-02 07:31:21.139753
2600,179,3,2024-03-18 06:48:52.543524
2601,10,6,2022-11-16 17:28:17.958477
2602,205,10,2022-02-02 05:26:27.553256
2603,26,4,2023-06-06 01:21:51.832705
2604,463,5,2023-07-09 19:57:18.415097
2605,338,1,2023-12-22 23:51:28.850906
2606,89,10,2024-02-26 17:41:32.937531
2607,892,3,2022-09-25 14:04:44.249292
2608,132,4,2022-01-05 23:36:59.349159
2609,730,4,2022-12-23 15:03:14.137709
2610,719,7,2023-03-25 11:42:25.970111
2611,636,8,2024-02-23 09:24:03.093144
2612,252,7,2024-03-19 19:31:14.795377
2613,390,3,2023-06-23 13:57:17.307824
2614,620,1,2023-11-01 20:00:42.963951
2615,219,9,2024-01-27 08:22:29.794877
2616,527,10,2022-08-14 17:39:26.925891
2617,155,8,2022-07-09 07:07:15.708325
2618,674,8,2022-09-15 06:27:29.481714
2619,395,6,2022-03-28 20:48:45.798465
2620,541,8,2022-07-08 21:37:24.630575
2621,113,8,2022-04-28 04:16:02.233121
2622,428,8,2023-04-19 20:17:23.647020
2623,96,6,2022-07-04 19:09:32.162083
2624,55,1,2022-02-25 07:20:04.762983
2625,778,10,2023-12-30 12:41:18.373427
2626,788,7,2023-04-11 13:28:50.120854
2627,680,7,2022-08-12 06:11:20.195868
2628,721,2,2022-01-22 00:29:54.016564
2629,377,6,2023-10-25 10:55:03.612760
2630,89,4,2023-07-27 07:33:52.197607
2631,549,8,2022-02-11 07:36:20.507162
2632,690,4,2023-09-05 18:54:12.408552
2633,541,3,2024-04-01 07:54:38.674115
2634,122,2,2023-10-29 10:57:22.203222
2635,619,3,2023-05-11 19:17:19.180444
2636,615,1,2024-02-02 11:34:40.757908
2637,792,4,2022-01-02 18:43:35.888847
2638,202,8,2023-12-30 23:29:21.733606
2639,526,9,2023-01-21 00:46:31.223697
2640,711,8,2022-08-22 11:29:42.440125
2641,430,4,2023-06-01 17:58:10.974345
2642,865,5,2022-03-04 13:25:17.098667
2643,402,10,2023-12-16 22:32:43.853678
2644,576,7,2022-02-13 10:07:28.227354
2645,524,4,2022-06-25 12:30:02.494710
2646,441,7,2022-12-07 17:20:36.983473
2647,979,5,2024-04-26 00:41:36.212477
2648,592,2,2023-07-04 21:15:59.494508
2649,632,5,2023-02-27 18:51:40.299685
2650,264,9,2022-09-16 08:08:45.545363
2651,574,4,2023-03-15 12:04:05.893287
2652,477,4,2023-04-25 04:41:32.586807
2653,987,3,2024-03-19 05:57:14.876792
2654,811,6,2023-11-08 20:16:17.425787
2655,152,6,2023-12-22 00:49:22.332544
2656,731,3,2023-06-10 00:53:33.444876
2657,252,7,2023-10-19 03:17:34.347996
2658,282,10,2023-03-02 19:51:35.002302
2659,70,6,2023-03-04 06:47:40.008171
2660,78,7,2023-06-19 06:51:55.622124
2661,8,4,2022-07-13 12:05:33.261016
2662,259,1,2022-01-25 12:58:27.033624
2663,355,3,2023-06-10 22:44:16.514220
2664,613,4,2024-03-05 23:31:25.220741
2665,654,6,2024-01-20 04:50:00.792837
2666,708,3,2023-10-20 15:50:50.020529
2667,955,4,2022-08-01 06:20:33.399125
2668,270,2,2023-09-18 07:18:10.028536
2669,877,7,2023-07-22 19:21:25.389447
2670,918,6,2022-09-20 10:26:02.953005
2671,803,2,2023-06-25 04:47:54.968719
2672,834,5,2023-12-15 18:46:46.538278
2673,426,2,2024-01-02 10:23:35.483601
2674,596,4,2023-03-18 01:21:22.237826
2675,161,6,2023-04-08 02:32:44.567663
2676,956,5,2024-01-06 06:49:54.645944
2677,203,2,2022-04-17 13:12:15.057978
2678,242,5,2022-10-10 03:47:47.877156
2679,625,5,2022-07-28 01:42:00.653405
2680,770,4,2024-04-21 08:34:02.140823
2681,853,10,2023-12-28 12:19:42.859090
2682,964,2,2022-10-23 22:56:43.806299
2683,340,9,2023-02-02 02:06:00.994153
2684,901,7,2022-10-23 09:28:00.308152
2685,211,2,2022-03-17 20:46:57.550417
2686,803,8,2024-02-26 14:16:28.566033
2687,9,6,2023-05-07 12:37:55.308013
2688,937,2,2023-12-09 17:31:51.556345
2689,558,6,2023-10-04 04:07:25.969937
2690,555,3,2022-01-03 06:45:03.924104
2691,906,9,2022-04-09 06:01:49.468000
2692,379,5,2022-03-07 13:18:44.545214
2693,502,6,2023-02-24 02:47:10.049879
2694,11,8,2023-09-27 02:39:50.645860
2695,62,8,2023-12-08 01:50:22.973522
2696,897,2,2024-04-04 02:16:17.299266
2697,25,3,2023-03-02 16:00:17.955889
2698,740,4,2022-03-25 00:25:41.665278
2699,857,3,2023-01-29 01:38:00.891076
2700,666,7,2023-03-27 08:11:01.400578
2701,651,4,2022-04-20 16:43:23.472520
2702,807,5,2023-06-15 16:42:39.052470
2703,410,3,2023-09-06 10:27:23.396299
2704,65,8,2023-01-16 01:21:57.726313
2705,652,3,2022-10-11 06:55:34.843271
2706,972,2,2022-07-26 17:01:17.087063
2707,18,3,2023-09-05 17:57:10.686162
2708,248,9,2023-03-04 06:07:21.682951
2709,850,5,2023-04-21 09:36:33.989515
2710,251,3,2023-06-21 14:39:32.084880
2711,15,5,2022-10-17 09:21:40.394296
2712,384,2,2022-10-18 02:48:54.454299
2713,362,6,2023-03-27 23:58:45.143220
2714,24,7,2024-01-22 11:37:22.252552
2715,743,3,2023-08-08 10:14:18.914706
2716,960,4,2022-06-12 18:31:27.401487
2717,921,4,2023-10-22 01:38:39.218082
2718,999,2,2024-01-08 18:45:25.789029
2719,874,5,2023-11-02 22:32:00.570463
2720,532,4,2023-07-14 15:19:45.948698
2721,51,1,2023-09-10 18:38:33.422687
2722,402,9,2024-02-06 07:34:02.135463
2723,2,5,2023-05-02 06:15:33.242410
2724,194,8,2022-06-08 10:30:46.309314
2725,78,9,2023-07-27 15:26:11.476999
2726,300,8,2023-03-25 12:23:52.742061
2727,891,6,2023-04-29 20:08:21.287936
2728,240,4,2023-08-18 06:26:29.836033
2729,733,7,2022-02-13 06:28:58.450512
2730,845,8,2022-10-09 23:44:40.814450
2731,609,4,2022-01-25 07:59:03.365364
2732,670,9,2022-11-08 15:19:25.309325
2733,94,3,2023-03-09 06:27:06.055928
2734,447,2,2022-08-02 04:27:16.517312
2735,387,5,2023-06-01 07:35:00.166624
2736,257,8,2022-05-29 10:44:49.566166
2737,792,8,2022-07-10 22:46:03.333566
2738,896,3,2023-12-21 00:13:56.239560
2739,451,1,2023-02-06 18:29:22.451205
2740,465,2,2022-08-16 11:08:16.775919
2741,587,10,2024-02-26 03:36:55.606734
2742,493,2,2024-01-10 11:22:55.283885
2743,945,8,2023-11-15 12:37:04.724439
2744,27,5,2023-02-09 07:45:31.867464
2745,223,9,2023-06-05 09:53:06.930211
2746,668,10,2022-05-28 10:27:26.640287
2747,705,8,2023-10-30 20:18:23.656881
2748,772,4,2024-04-23 19:02:46.704521
2749,861,6,2023-07-30 23:33:22.935819
2750,502,9,2022-08-04 17:54:16.974073
2751,460,8,2023-01-24 02:58:24.861139
2752,150,4,2023-08-10 01:04:02.675033
2753,848,3,2022-07-19 23:31:48.301982
2754,609,10,2022-06-05 17:07:14.491354
2755,867,8,2023-01-01 15:30:06.404768
2756,305,3,2022-08-15 13:58:35.376250
2757,719,8,2023-06-16 19:14:30.077889
2758,612,7,2022-06-22 22:16:12.474489
2759,720,2,2022-03-27 12:43:14.918855
2760,470,2,2022-03-03 00:05:49.874738
2761,417,8,2023-02-12 06:52:55.473394
2762,329,6,2022-09-01 06:24:03.711598
2763,179,7,2023-04-27 23:12:18.889604
2764,744,2,2022-02-18 01:18:39.125581
2765,735,4,2024-04-08 04:37:35.628558
2766,486,5,2022-11-21 23:30:38.971555
2767,627,10,2023-01-04 19:31:40.729235
2768,342,1,2023-08-23 12:16:39.666052
2769,795,9,2022-09-18 14:06:53.905951
2770,868,9,2023-08-28 14:18:51.740708
2771,282,4,2024-04-23 05:06:47.779022
2772,352,7,2023-11-20 13:13:00.484077
2773,192,2,2022-06-24 17:46:57.733761
2774,303,8,2023-04-12 03:23:44.845338
2775,82,3,2023-02-02 13:48:26.164073
2776,401,6,2023-10-30 16:22:38.583106
2777,516,5,2023-09-07 07:53:39.854582
2778,71,6,2023-08-03 17:47:45.692381
2779,116,7,2022-08-01 08:19:37.889353
2780,1000,3,2023-04-08 15:33:38.337194
2781,245,6,2022-05-03 02:59:27.201703
2782,306,2,2023-04-15 05:05:25.550423
2783,120,9,2022-06-18 06:02:04.628354
2784,930,3,2023-10-12 17:02:12.239040
2785,71,7,2023-02-21 05:28:59.277467
2786,430,10,2023-10-05 12:42:23.442484
2787,481,6,2022-04-07 20:28:05.676091
2788,355,5,2024-01-20 19:10:42.147402
2789,103,8,2024-04-14 22:10:51.213327
2790,330,4,2023-11-10 18:41:17.034991
2791,945,2,2022-03-23 04:20:17.736622
2792,479,4,2023-08-29 09:30:13.848693
2793,670,1,2022-05-23 09:18:36.919665
2794,756,5,2022-01-16 22:07:25.249122
2795,808,5,2022-08-20 12:56:24.782144
2796,497,9,2023-07-08 09:49:53.252318
2797,176,10,2022-01-15 05:59:37.395051
2798,696,10,2023-10-17 00:29:11.978521
2799,348,6,2023-10-20 02:11:34.256988
2800,247,9,2022-09-23 14:48:20.681858
2801,582,2,2023-07-08 21:48:21.460153
2802,808,3,2024-02-09 22:30:42.002033
2803,936,5,2022-07-11 20:43:56.755483
2804,361,4,2022-03-07 08:24:09.390907
2805,240,9,2024-01-20 05:47:47.406244
2806,983,4,2023-07-26 22:49:58.298242
2807,592,3,2023-02-26 04:27:42.829821
2808,840,5,2023-11-26 09:39:35.343533
2809,672,9,2024-01-05 12:46:13.656990
2810,30,7,2023-11-18 08:02:26.889631
2811,707,8,2022-12-09 07:10:20.634943
2812,200,5,2022-11-24 17:38:10.572258
2813,574,3,2023-01-06 00:52:19.943159
2814,304,1,2022-06-22 15:20:23.500210
2815,791,3,2022-02-16 17:22:30.914367
2816,535,4,2023-09-19 09:34:10.759822
2817,391,7,2023-07-19 20:23:46.152412
2818,137,1,2022-03-31 20:16:20.305937
2819,514,10,2022-10-02 04:54:17.680555
2820,880,3,2022-09-18 16:55:38.860911
2821,857,3,2023-02-24 05:52:42.131199
2822,822,4,2022-10-04 01:47:03.212975
2823,850,5,2022-09-27 05:18:05.706750
2824,872,6,2022-02-11 15:46:56.411979
2825,942,5,2024-04-21 23:36:30.425134
2826,266,3,2023-03-13 16:26:59.652876
2827,303,5,2022-07-24 00:20:48.692988
2828,858,4,2022-10-13 12:05:57.395188
2829,989,5,2023-04-12 02:07:23.308025
2830,303,4,2022-03-26 07:52:26.499952
2831,848,4,2023-04-12 05:45:16.998296
2832,842,8,2022-08-04 14:29:14.273522
2833,193,6,2022-10-10 05:16:52.939857
2834,915,10,2022-11-23 06:30:22.821882
2835,825,3,2022-07-04 14:23:36.029013
2836,656,7,2022-01-15 12:12:44.895949
2837,64,8,2023-02-21 10:30:06.856798
2838,474,5,2022-09-18 17:32:01.454391
2839,455,7,2023-02-23 13:57:18.175179
2840,430,10,2023-09-27 03:59:32.268742
2841,208,8,2023-03-01 05:48:00.747279
2842,182,7,2023-09-26 08:05:13.812159
2843,153,2,2022-11-20 04:24:29.052974
2844,31,2,2022-03-26 18:48:56.994770
2845,522,9,2023-08-03 04:55:00.707520
2846,283,9,2023-09-04 23:55:52.865915
2847,815,7,2022-08-10 07:25:49.787220
2848,286,3,2023-12-28 01:50:38.869422
2849,608,6,2022-08-28 01:22:38.415138
2850,613,3,2023-11-10 21:07:32.660236
2851,113,9,2023-08-01 09:37:41.379082
2852,210,7,2023-03-11 05:07:19.263178
2853,586,8,2024-02-21 14:42:52.232209
2854,840,4,2023-09-18 01:20:15.119548
2855,600,8,2022-09-12 15:50:33.894626
2856,743,2,2023-10-19 12:36:01.514612
2857,483,3,2023-01-19 00:22:28.694138
2858,185,9,2023-08-13 06:37:42.307505
2859,462,1,2023-08-19 00:28:08.318338
2860,818,3,2023-09-27 10:50:03.100822
2861,852,5,2024-01-12 00:44:47.064091
2862,100,3,2022-09-09 20:43:29.745897
2863,395,4,2023-12-03 02:48:20.373346
2864,859,10,2022-12-23 08:50:22.642614
2865,554,3,2023-10-22 04:20:18.616261
2866,461,7,2022-06-27 23:21:29.752450
2867,700,9,2022-07-20 08:43:49.737470
2868,49,5,2023-03-26 16:49:50.589617
2869,139,1,2022-10-18 04:33:06.962846
2870,16,5,2023-12-29 03:39:32.346155
2871,589,1,2023-05-06 23:16:47.742007
2872,781,1,2022-03-05 01:29:17.694447
2873,477,2,2023-09-07 18:03:35.744135
2874,273,3,2022-02-22 23:03:38.901643
2875,797,4,2023-07-31 22:41:38.726030
2876,493,10,2022-10-03 04:28:42.352437
2877,551,8,2023-04-14 02:55:53.530913
2878,511,4,2022-01-31 10:05:28.917480
2879,272,1,2024-02-19 05:37:33.897655
2880,379,1,2022-05-11 04:01:17.166864
2881,775,6,2022-03-27 12:49:47.634344
2882,234,6,2022-08-04 04:09:18.014078
2883,884,8,2022-11-17 04:46:19.310244
2884,782,2,2023-02-21 18:27:10.388309
2885,482,10,2022-03-27 07:47:03.543424
2886,683,4,2022-07-31 21:07:07.894000
2887,978,2,2023-02-11 09:07:33.288776
2888,524,6,2022-08-21 11:25:16.804212
2889,183,4,2023-12-11 12:55:11.683827
2890,763,4,2024-03-19 12:11:32.752657
2891,904,8,2023-04-15 01:49:58.965764
2892,760,7,2022-04-25 14:16:35.094033
2893,164,2,2023-09-19 08:43:42.550785
2894,794,7,2022-11-21 21:22:46.776539
2895,545,7,2023-01-07 05:34:08.654315
2896,137,10,2024-02-12 16:29:54.838252
2897,751,3,2022-07-08 21:21:57.006129
2898,971,5,2022-12-05 13:00:31.027314
2899,762,5,2023-12-17 00:50:49.594530
2900,813,9,2022-03-10 10:24:25.754609
2901,494,7,2022-03-03 18:58:46.036721
2902,536,9,2022-01-01 09:11:56.394863
2903,792,4,2023-02-23 17:30:03.465350
2904,854,10,2023-03-20 23:56:58.142921
2905,202,10,2023-10-02 17:51:37.582759
2906,456,9,2022-08-06 07:35:54.697019
2907,793,4,2023-04-08 16:53:42.474894
2908,760,1,2022-06-22 16:15:44.230486
2909,208,3,2022-01-18 07:00:01.743582
2910,319,2,2023-07-30 23:20:04.216335
2911,191,5,2022-12-25 03:52:07.842067
2912,719,7,2023-01-24 02:58:01.148792
2913,633,10,2023-10-04 18:38:24.623467
2914,970,3,2023-07-28 02:52:55.397554
2915,851,7,2023-11-12 22:21:01.838381
2916,660,5,2022-07-28 15:28:42.989339
2917,766,10,2022-01-29 13:33:58.238796
2918,163,2,2024-02-02 03:20:26.170190
2919,791,4,2022-09-11 10:21:05.888540
2920,726,7,2023-04-23 13:11:29.160802
2921,139,6,2022-10-27 15:33:32.930588
2922,289,3,2022-06-27 10:52:37.582812
2923,806,6,2022-06-25 08:39:38.090154
2924,433,5,2022-11-27 00:19:09.033671
2925,890,9,2022-06-12 03:23:31.327267
2926,173,6,2023-09-08 09:28:45.211327
2927,198,3,2022-11-19 02:40:40.652373
2928,606,2,2022-07-02 20:23:50.150530
2929,411,7,2023-04-23 18:35:59.010118
2930,223,8,2022-02-13 09:04:38.849858
2931,733,7,2023-01-02 19:05:47.580301
2932,707,9,2022-05-14 22:20:11.500850
2933,926,6,2022-04-15 04:26:35.328243
2934,98,9,2022-01-28 07:16:59.897431
2935,612,2,2024-03-11 04:47:11.842530
2936,488,9,2024-03-29 05:11:54.310612
2937,333,5,2023-07-16 10:19:57.249716
2938,348,6,2022-07-15 18:36:23.577632
2939,532,8,2022-08-17 04:35:12.347793
2940,303,8,2022-03-26 21:58:36.774353
2941,693,8,2023-06-03 04:32:39.745607
2942,845,3,2022-07-31 16:57:57.138067
2943,795,5,2024-01-11 19:50:54.742410
2944,949,2,2022-12-31 18:23:06.478209
2945,998,8,2022-10-27 00:59:47.943175
2946,383,3,2023-04-24 03:37:56.897989
2947,936,3,2023-08-04 18:28:26.468369
2948,110,4,2022-07-03 14:16:14.943158
2949,584,5,2023-08-12 19:55:23.953649
2950,871,3,2023-06-20 01:21:17.240151
2951,734,8,2023-03-01 01:32:00.235440
2952,784,6,2023-06-19 03:08:55.926899
2953,964,9,2024-04-07 18:01:17.929816
2954,481,3,2023-03-21 13:32:01.559943
2955,775,4,2023-10-09 01:40:48.429526
2956,477,10,2023-04-10 01:54:01.547574
2957,959,1,2022-07-05 01:56:33.762156
2958,363,9,2023-04-21 20:54:35.577115
2959,816,7,2023-05-03 07:05:46.980663
2960,602,6,2023-07-14 15:05:53.545432
2961,770,3,2024-04-10 01:15:17.526554
2962,108,5,2024-01-30 04:18:56.435491
2963,985,4,2023-09-02 10:52:24.767035
2964,750,2,2023-07-25 19:49:44.151545
2965,383,1,2022-12-06 00:38:39.191392
2966,101,9,2023-09-19 01:05:13.298964
2967,435,3,2022-09-24 14:24:32.027631
2968,247,5,2022-07-06 05:53:48.174243
2969,372,9,2022-06-14 22:07:56.898294
2970,122,2,2023-02-11 19:06:33.317534
2971,787,9,2024-02-22 01:37:32.459006
2972,115,2,2023-09-17 04:39:56.686243
2973,757,6,2023-08-17 20:27:02.550707
2974,641,7,2023-06-30 17:36:12.556837
2975,570,4,2023-10-14 10:47:30.690522
2976,296,3,2022-01-10 04:25:30.292349
2977,332,7,2024-01-19 09:06:42.012849
2978,574,2,2022-02-26 18:51:51.019873
2979,244,5,2024-01-16 22:18:43.605882
2980,175,2,2023-07-12 15:23:10.421104
2981,620,3,2023-03-07 07:11:48.800516
2982,87,4,2022-04-28 05:54:38.807535
2983,544,5,2022-07-02 08:04:23.032169
2984,774,8,2022-12-20 05:10:49.770257
2985,752,7,2023-02-03 14:50:36.100337
2986,166,5,2023-01-31 12:52:38.325027
2987,147,2,2022-07-10 23:10:37.639335
2988,719,3,2023-01-13 08:49:38.028093
2989,373,1,2022-05-22 22:16:34.147101
2990,782,7,2023-09-22 16:57:39.930325
2991,177,1,2022-07-10 00:10:41.468234
2992,302,4,2022-10-19 23:10:09.676326
2993,325,4,2023-11-23 05:52:13.023753
2994,165,4,2022-06-26 04:51:24.339850
2995,645,1,2024-02-22 22:07:49.703720
2996,321,8,2022-05-20 01:50:17.878687
2997,837,7,2022-10-14 05:06:20.903422
2998,454,7,2022-02-10 07:49:20.646164
2999,788,10,2022-01-19 02:53:23.869744
3000,929,10,2022-12-12 16:25:31.885344
3001,771,7,2022-04-26 19:33:01.786420
3002,866,6,2023-10-18 07:47:24.417126
3003,939,9,2023-06-12 01:32:55.545373
3004,794,1,2023-11-22 00:15:30.165373
3005,282,3,2023-03-07 08:29:29.445569
3006,84,10,2022-01-22 00:44:34.701317
3007,762,8,2022-09-23 23:33:53.622891
3008,738,5,2022-09-04 22:40:38.838883
3009,170,6,2023-08-23 14:02:46.028070
3010,459,9,2024-03-09 20:55:33.444773
3011,643,7,2024-02-04 05:43:30.486966
3012,243,10,2022-08-04 17:48:56.057159
3013,397,3,2023-01-31 00:28:28.024932
3014,667,4,2023-09-24 21:04:37.995814
3015,145,5,2022-02-18 16:04:56.467021
3016,768,8,2022-07-19 17:25:04.027903
3017,140,10,2022-03-16 23:01:22.042076
3018,717,4,2022-10-28 22:48:53.246445
3019,341,3,2023-12-21 08:41:26.972784
3020,689,6,2022-10-03 07:42:28.476443
3021,943,4,2023-01-29 04:52:24.764316
3022,268,3,2023-09-25 14:40:53.275590
3023,589,5,2024-02-03 02:35:26.672512
3024,235,9,2024-03-13 11:46:50.065584
3025,773,4,2022-01-28 22:18:46.078260
3026,25,9,2023-05-03 23:35:24.620898
3027,840,3,2022-05-14 21:30:54.579115
3028,806,5,2022-11-15 10:52:15.504825
3029,844,6,2022-10-04 15:01:48.405531
3030,700,9,2022-04-13 04:20:53.025492
3031,908,3,2023-06-16 04:11:25.739185
3032,105,2,2024-01-20 14:44:48.195385
3033,131,2,2022-12-07 17:54:16.094507
3034,775,5,2023-08-07 11:57:03.941962
3035,669,9,2022-12-13 18:47:18.064195
3036,782,7,2023-08-12 02:26:58.224027
3037,748,10,2024-04-24 05:22:36.654406
3038,514,8,2022-11-28 20:00:28.992611
3039,242,5,2022-07-02 07:11:21.995867
3040,889,5,2024-04-11 20:50:46.496151
3041,905,9,2023-09-17 09:46:47.503670
3042,986,5,2024-01-29 10:34:44.986254
3043,858,5,2022-02-20 18:02:24.265735
3044,849,8,2022-04-11 22:03:21.596322
3045,107,7,2022-10-11 21:35:19.555424
3046,926,3,2024-01-14 01:55:38.629528
3047,301,6,2022-02-26 12:18:25.450424
3048,721,9,2023-11-17 12:36:14.878242
3049,669,5,2023-03-14 16:54:32.466269
3050,68,7,2024-03-02 16:00:38.654398
3051,686,8,2024-02-23 15:00:45.508062
3052,764,3,2023-10-04 14:01:38.907247
3053,537,1,2022-04-10 03:09:33.746967
3054,278,7,2023-05-03 12:37:49.868153
3055,945,7,2023-05-08 14:46:44.716225
3056,662,8,2022-04-14 10:59:21.711541
3057,590,9,2022-06-15 08:38:46.761797
3058,538,1,2024-02-27 17:19:25.376678
3059,227,10,2022-05-04 15:27:32.001643
3060,873,4,2024-01-13 04:51:27.143117
3061,848,6,2022-12-19 09:12:03.269672
3062,602,3,2022-10-05 16:48:23.773427
3063,143,7,2022-07-16 00:11:20.538848
3064,577,3,2022-10-27 15:01:31.513766
3065,449,2,2022-01-15 16:50:51.861288
3066,612,5,2024-04-25 07:50:49.480887
3067,167,7,2022-08-07 11:27:22.311735
3068,492,5,2024-02-20 16:40:15.762627
3069,299,4,2023-11-22 11:26:01.991960
3070,481,8,2023-09-07 00:27:50.553850
3071,982,6,2022-06-25 07:35:54.060343
3072,353,5,2024-02-16 00:11:19.971679
3073,365,5,2024-04-02 13:30:37.148297
3074,664,2,2023-09-03 04:27:34.537992
3075,610,8,2024-04-20 11:03:11.718079
3076,685,4,2022-08-01 02:13:43.002508
3077,595,6,2023-10-19 19:39:42.661890
3078,567,5,2023-06-24 21:13:56.493379
3079,340,8,2023-08-18 22:29:16.975504
3080,202,9,2024-02-29 19:19:48.051075
3081,584,9,2022-11-20 17:24:41.564484
3082,672,10,2023-09-16 19:12:46.703693
3083,982,1,2024-02-12 08:06:08.607588
3084,310,3,2022-06-05 12:03:30.518441
3085,787,6,2022-09-08 00:58:33.367779
3086,792,8,2022-03-20 08:43:27.442611
3087,378,9,2022-12-05 18:07:43.106459
3088,91,7,2022-08-28 05:50:16.555236
3089,698,7,2023-09-10 20:11:46.494923
3090,954,3,2023-01-09 16:19:04.229286
3091,187,1,2022-07-19 07:08:45.160441
3092,614,1,2022-03-31 15:13:17.080559
3093,912,1,2023-01-19 03:10:29.062116
3094,182,5,2023-10-20 16:10:01.791027
3095,206,9,2023-05-19 00:33:34.443488
3096,709,9,2024-04-28 10:42:51.777873
3097,67,8,2022-09-13 11:33:16.015831
3098,699,5,2023-06-08 10:27:16.574871
3099,881,8,2022-03-29 07:51:06.331720
3100,610,5,2023-06-02 19:43:21.571295
3101,787,7,2022-06-08 18:40:05.512580
3102,176,8,2022-11-21 07:48:14.383275
3103,795,7,2023-11-14 22:42:41.895759
3104,142,1,2022-01-15 23:48:29.521744
3105,326,3,2024-01-19 18:43:14.046633
3106,694,1,2024-01-15 00:54:33.142180
3107,359,5,2022-03-12 10:16:54.326253
3108,197,10,2023-10-04 02:59:45.761788
3109,127,10,2024-03-16 16:19:38.208182
3110,541,3,2022-11-30 05:07:57.492142
3111,314,3,2022-06-02 12:44:20.336071
3112,302,2,2023-12-19 19:11:00.337877
3113,582,2,2022-09-02 03:12:31.904182
3114,319,7,2024-03-05 00:09:59.022405
3115,61,3,2022-11-10 00:29:48.508764
3116,795,6,2024-03-28 15:20:34.989084
3117,828,1,2024-04-20 21:51:38.879347
3118,989,5,2022-01-14 17:00:42.305579
3119,204,8,2022-05-25 23:16:07.326175
3120,254,9,2023-12-11 17:49:41.415102
3121,606,5,2023-11-27 02:34:13.340957
3122,495,7,2024-03-28 21:25:12.368407
3123,917,2,2023-09-14 12:49:12.533699
3124,158,7,2023-01-19 09:11:09.295344
3125,734,8,2023-09-03 18:17:53.517244
3126,515,5,2023-05-25 10:26:10.000260
3127,344,9,2024-02-22 21:27:11.302637
3128,45,7,2022-11-20 05:12:07.958973
3129,65,2,2023-06-19 01:11:50.603102
3130,67,5,2022-12-17 11:04:16.658609
3131,696,2,2023-01-03 19:34:31.730262
3132,256,8,2023-11-30 22:20:00.716461
3133,942,5,2022-01-30 16:28:26.106910
3134,893,3,2023-02-07 02:01:57.717789
3135,246,10,2022-05-31 16:12:19.195091
3136,913,9,2023-11-25 18:41:03.833438
3137,131,5,2023-08-08 14:55:49.140059
3138,681,6,2024-01-08 10:55:34.437300
3139,48,3,2024-02-09 23:18:07.220767
3140,79,2,2022-10-05 11:59:37.290349
3141,113,9,2023-12-29 12:42:25.632844
3142,555,7,2023-03-16 07:42:09.944238
3143,831,2,2023-05-14 04:48:47.868242
3144,547,2,2022-08-20 04:49:36.976277
3145,940,6,2023-03-15 04:02:19.425767
3146,628,10,2022-07-11 04:23:46.284028
3147,460,6,2023-02-16 23:25:44.436137
3148,935,2,2024-01-12 01:51:27.973033
3149,820,10,2022-02-28 14:29:34.641389
3150,688,7,2022-12-09 17:35:27.879311
